question,entity,easting,northing,wikipedia,const
https://id.parliament.uk/QdmcbKw7,Glencorse_Barracks,324749.391728253,661995.683525183,https://en.wikipedia.org/wiki/Glencorse_Barracks,Midlothian
https://id.parliament.uk/QdmcbKw7,RAF_Alconbury,521112.671629909,275405.923216545,https://en.wikipedia.org/wiki/RAF_Alconbury,Huntingdon
https://id.parliament.uk/QdmcbKw7,Feltham,510661.075696026,173490.835934284,https://en.wikipedia.org/wiki/Feltham,Feltham and Heston
https://id.parliament.uk/QdmcbKw7,Aldershot_Garrison,486634.860261397,151923.501944867,https://en.wikipedia.org/wiki/Aldershot_Garrison,Aldershot
https://id.parliament.uk/QdmcbKw7,Sennybridge,292254.596411896,228663.51393088,https://en.wikipedia.org/wiki/Sennybridge,Brecon and Radnorshire
https://id.parliament.uk/QdmcbKw7,Ashchurch,392716.309616036,233264.788622677,https://en.wikipedia.org/wiki/Ashchurch,Tewkesbury
https://id.parliament.uk/GSZ1CHij,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/bONNEFda,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/CiFt4WWJ,Kneller_Hall,514682.326626124,174180.579009243,https://en.wikipedia.org/wiki/Kneller_Hall,Twickenham
https://id.parliament.uk/CiFt4WWJ,Aldershot_Garrison,486634.860261397,151923.501944867,https://en.wikipedia.org/wiki/Aldershot_Garrison,Aldershot
https://id.parliament.uk/CiFt4WWJ,Swansea_Airport,256900.353551168,191630.598646428,https://en.wikipedia.org/wiki/Swansea_Airport,Gower
https://id.parliament.uk/CiFt4WWJ,"Moat_House,_Sutton_Coldfield",412135.985818229,296699.41204535,"https://en.wikipedia.org/wiki/Moat_House,_Sutton_Coldfield",Sutton Coldfield
https://id.parliament.uk/CiFt4WWJ,Aldershot,486545.680721341,150635.344918375,https://en.wikipedia.org/wiki/Aldershot,Aldershot
https://id.parliament.uk/CiFt4WWJ,"Lodge_Hill,_Bristol",364358.826329654,174607.104957465,"https://en.wikipedia.org/wiki/Lodge_Hill,_Bristol",Bristol East
https://id.parliament.uk/CiFt4WWJ,Warrington,360859.023332841,388291.387765223,https://en.wikipedia.org/wiki/Warrington,Warrington South
https://id.parliament.uk/CiFt4WWJ,Sutton_Coldfield,412163.31234419,296144.627235254,https://en.wikipedia.org/wiki/Sutton_Coldfield,Sutton Coldfield
https://id.parliament.uk/CiFt4WWJ,Colchester,599855.453192455,225443.443330521,https://en.wikipedia.org/wiki/Colchester,Colchester
https://id.parliament.uk/CiFt4WWJ,Stirling,279667.345589923,693229.440977343,https://en.wikipedia.org/wiki/Stirling,Stirling
https://id.parliament.uk/itD4wdrr,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/gajmayOJ,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/mpBrj3qw,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/KZwcb1aF,Oxfordshire,449801.142239136,205945.61856116,https://en.wikipedia.org/wiki/Oxfordshire,Oxford West and Abingdon
https://id.parliament.uk/KZwcb1aF,Oxfordshire,449801.142239136,205945.61856116,https://en.wikipedia.org/wiki/Oxfordshire,Oxford West and Abingdon
https://id.parliament.uk/kJf9oDsr,Defence_Equipment_and_Support,361284.905474404,178411.173987802,https://en.wikipedia.org/wiki/Defence_Equipment_and_Support,Filton and Bradley Stoke
https://id.parliament.uk/hWPjQZEn,Lancashire,360578.603817896,433911.245150915,https://en.wikipedia.org/wiki/Lancashire,Ribble Valley
https://id.parliament.uk/hWPjQZEn,Fleetwood,333636.613092205,447792.62621962,https://en.wikipedia.org/wiki/Fleetwood,Lancaster and Fleetwood
https://id.parliament.uk/6T4FEnoG,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/6T4FEnoG,"Windsor,_Berkshire",496659.890011205,176487.83969437,"https://en.wikipedia.org/wiki/Windsor,_Berkshire",Windsor
https://id.parliament.uk/6T4FEnoG,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/6T4FEnoG,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/2m3ek8rJ,Defence_Equipment_and_Support,361284.905474404,178411.173987802,https://en.wikipedia.org/wiki/Defence_Equipment_and_Support,Filton and Bradley Stoke
https://id.parliament.uk/QeMW2qNf,Warrington,360859.023332841,388291.387765223,https://en.wikipedia.org/wiki/Warrington,Warrington South
https://id.parliament.uk/PCeyS4PO,"Thornton,_West_Yorkshire",409953.391254109,432619.613792963,"https://en.wikipedia.org/wiki/Thornton,_West_Yorkshire",Bradford West
https://id.parliament.uk/ZdfMMxRI,Great_Britain,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Great_Britain,Skipton and Ripon
https://id.parliament.uk/1PeKAtEt,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/mihZ3qdb,"St_Helens,_Merseyside",351215.61908277,395520.255938046,"https://en.wikipedia.org/wiki/St_Helens,_Merseyside",St Helens South and Whiston
https://id.parliament.uk/zhxcmvSz,Hornsey,530481.069498756,189249.372437354,https://en.wikipedia.org/wiki/Hornsey,Hornsey and Wood Green
https://id.parliament.uk/zhxcmvSz,Wood_Green,530663.98787085,190489.2772662,https://en.wikipedia.org/wiki/Wood_Green,Hornsey and Wood Green
https://id.parliament.uk/3QaooUxs,London_Borough_of_Haringey,530791.322925917,190885.599810827,https://en.wikipedia.org/wiki/London_Borough_of_Haringey,Hornsey and Wood Green
https://id.parliament.uk/IWslNb0n,Islington_North_(UK_Parliament_constituency),530832.741294776,186365.200031359,https://en.wikipedia.org/wiki/Islington_North_(UK_Parliament_constituency),Islington North
https://id.parliament.uk/d57zhK4c,Slough,498082.779241162,179773.798368362,https://en.wikipedia.org/wiki/Slough,Slough
https://id.parliament.uk/hsr7qXae,Ellesmere_Port,340287.040386814,376155.680131734,https://en.wikipedia.org/wiki/Ellesmere_Port,Ellesmere Port and Neston
https://id.parliament.uk/hsr7qXae,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/hsr7qXae,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/5N0uy7sl,Scottish_Parliament,326718.772683981,673831.304196886,https://en.wikipedia.org/wiki/Scottish_Parliament,Edinburgh East
https://id.parliament.uk/5N0uy7sl,Scottish_Parliament,326718.772683981,673831.304196886,https://en.wikipedia.org/wiki/Scottish_Parliament,Edinburgh East
https://id.parliament.uk/2sYOD9Us,Defence_Equipment_and_Support,361284.905474404,178411.173987802,https://en.wikipedia.org/wiki/Defence_Equipment_and_Support,Filton and Bradley Stoke
https://id.parliament.uk/vsrXOpE9,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/vsrXOpE9,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/h7GjBJsF,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/h7GjBJsF,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/YJY0LYos,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/2P7nrJ3s,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/2P7nrJ3s,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/qzPVNaGG,Broxbourne_(UK_Parliament_constituency),533622.709650056,204997.368162605,https://en.wikipedia.org/wiki/Broxbourne_(UK_Parliament_constituency),Broxbourne
https://id.parliament.uk/HIivywZL,"Denton,_Greater_Manchester",392646.883491814,395410.905051129,"https://en.wikipedia.org/wiki/Denton,_Greater_Manchester",Denton and Reddish
https://id.parliament.uk/SWGAiNIm,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/SWGAiNIm,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/uZ7oUGlD,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/uZ7oUGlD,Merseyside,333633.900840225,391561.809174852,https://en.wikipedia.org/wiki/Merseyside,Liverpool Riverside
https://id.parliament.uk/ZaPQaSz3,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/Hsm37O9e,Southampton_Itchen_(UK_Parliament_constituency),445789.41836192,113223.723792066,https://en.wikipedia.org/wiki/Southampton_Itchen_(UK_Parliament_constituency),Southampton Itchen
https://id.parliament.uk/njwt3kyZ,Greater_Manchester,379534.990048353,400689.875569222,https://en.wikipedia.org/wiki/Greater_Manchester,Salford and Eccles
https://id.parliament.uk/mIB58uIC,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/qKfEyemn,Lancashire,360578.603817896,433911.245150915,https://en.wikipedia.org/wiki/Lancashire,Ribble Valley
https://id.parliament.uk/qKfEyemn,Cheshire,361099.537466731,363442.21264381,https://en.wikipedia.org/wiki/Cheshire,Eddisbury
https://id.parliament.uk/wjLCsJdF,Uxbridge,505663.571020053,183486.765903445,https://en.wikipedia.org/wiki/Uxbridge,Uxbridge and South Ruislip
https://id.parliament.uk/wjLCsJdF,South_Ruislip,511500.015200836,185499.65444728,https://en.wikipedia.org/wiki/South_Ruislip,Uxbridge and South Ruislip
https://id.parliament.uk/oEjPmGu1,East_Midlands,484024.605285748,343247.877209617,https://en.wikipedia.org/wiki/East_Midlands,Sleaford and North Hykeham
https://id.parliament.uk/oEjPmGu1,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/oEjPmGu1,North_West_England,351022.907713998,464601.625160025,https://en.wikipedia.org/wiki/North_West_England,Lancaster and Fleetwood
https://id.parliament.uk/oEjPmGu1,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/oEjPmGu1,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England,Taunton Deane
https://id.parliament.uk/oEjPmGu1,West_Midlands_(region),382689.369763617,286801.459728324,https://en.wikipedia.org/wiki/West_Midlands_(region),South Staffordshire
https://id.parliament.uk/oEjPmGu1,Yorkshire,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Yorkshire,Skipton and Ripon
https://id.parliament.uk/oEjPmGu1,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/XZ1UZa1l,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/2ASzuNBm,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/2ASzuNBm,Hounslow,512974.190267233,175455.283371097,https://en.wikipedia.org/wiki/Hounslow,Feltham and Heston
https://id.parliament.uk/MqoZOpl2,Greater_Manchester,379534.990048353,400689.875569222,https://en.wikipedia.org/wiki/Greater_Manchester,Salford and Eccles
https://id.parliament.uk/Z3NI6TlF,East_Midlands,484024.605285748,343247.877209617,https://en.wikipedia.org/wiki/East_Midlands,Sleaford and North Hykeham
https://id.parliament.uk/Z3NI6TlF,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/Z3NI6TlF,North_West_England,351022.907713998,464601.625160025,https://en.wikipedia.org/wiki/North_West_England,Lancaster and Fleetwood
https://id.parliament.uk/Z3NI6TlF,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/Z3NI6TlF,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England,Taunton Deane
https://id.parliament.uk/Z3NI6TlF,West_Midlands_(region),382689.369763617,286801.459728324,https://en.wikipedia.org/wiki/West_Midlands_(region),South Staffordshire
https://id.parliament.uk/Z3NI6TlF,Yorkshire,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Yorkshire,Skipton and Ripon
https://id.parliament.uk/Z3NI6TlF,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/sPnqiUXg,East_Midlands,484024.605285748,343247.877209617,https://en.wikipedia.org/wiki/East_Midlands,Sleaford and North Hykeham
https://id.parliament.uk/sPnqiUXg,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/sPnqiUXg,North_West_England,351022.907713998,464601.625160025,https://en.wikipedia.org/wiki/North_West_England,Lancaster and Fleetwood
https://id.parliament.uk/sPnqiUXg,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/sPnqiUXg,South_West_England,314414.736204535,118550.489128277,https://en.wikipedia.org/wiki/South_West_England,Taunton Deane
https://id.parliament.uk/sPnqiUXg,West_Midlands_(region),382689.369763617,286801.459728324,https://en.wikipedia.org/wiki/West_Midlands_(region),South Staffordshire
https://id.parliament.uk/sPnqiUXg,Yorkshire,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Yorkshire,Skipton and Ripon
https://id.parliament.uk/sPnqiUXg,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/VSVLFykf,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/wSJKw0ZL,RAF_Scampton,496658.390480152,379960.631335718,https://en.wikipedia.org/wiki/RAF_Scampton,Gainsborough
https://id.parliament.uk/sYUUsXbZ,Cadw,316532.448277236,188455.266000905,https://en.wikipedia.org/wiki/Cadw,Caerphilly
https://id.parliament.uk/VLn6Vd3X,Hendon,523063.748915791,188696.668791342,https://en.wikipedia.org/wiki/Hendon,Hendon
https://id.parliament.uk/VLn6Vd3X,Chipping_Barnet,524664.103781858,195490.080869963,https://en.wikipedia.org/wiki/Chipping_Barnet,Chipping Barnet
https://id.parliament.uk/0LG5rX5S,Merthyr_Tydfil,304954.836368146,205820.809138266,https://en.wikipedia.org/wiki/Merthyr_Tydfil,Merthyr Tydfil and Rhymney
https://id.parliament.uk/0LG5rX5S,Rhymney,311545.004447382,207480.604873165,https://en.wikipedia.org/wiki/Rhymney,Merthyr Tydfil and Rhymney
https://id.parliament.uk/2vGQku18,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/mBPTJuva,Lancashire,360578.603817896,433911.245150915,https://en.wikipedia.org/wiki/Lancashire,Ribble Valley
https://id.parliament.uk/QFpwtnNy,Wandsworth,525717.443055853,174441.002304023,https://en.wikipedia.org/wiki/Wandsworth,Battersea
https://id.parliament.uk/1sp9zNcf,Balham,528494.25095172,173219.532012332,https://en.wikipedia.org/wiki/Balham,Battersea
https://id.parliament.uk/1sp9zNcf,Earlsfield,526206.559172615,173217.985932933,https://en.wikipedia.org/wiki/Earlsfield,Tooting
https://id.parliament.uk/1sp9zNcf,Tooting,527668.484747891,171485.176553007,https://en.wikipedia.org/wiki/Tooting,Tooting
https://id.parliament.uk/wk9RtgQe,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/lSU7pZsA,RAF_Scampton,496658.390480152,379960.631335718,https://en.wikipedia.org/wiki/RAF_Scampton,Gainsborough
https://id.parliament.uk/PLSY0ZIr,Frome,377647.051767945,147683.651281324,https://en.wikipedia.org/wiki/Frome,Somerton and Frome
https://id.parliament.uk/xuYaVaCl,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/VOH8mM22,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/lUBXLc0e,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/DVDMux21,Ofwat,406984.265045655,286490.438095365,https://en.wikipedia.org/wiki/Ofwat,Birmingham Ladywood
https://id.parliament.uk/TIntFtfc,River_Ribble,349541.220722168,428454.108375978,https://en.wikipedia.org/wiki/River_Ribble,South Ribble
https://id.parliament.uk/TIntFtfc,Southport_F.C.,335356.699621069,416222.235277786,https://en.wikipedia.org/wiki/Southport_F.C.,Southport
https://id.parliament.uk/TIntFtfc,Southport,333645.605471134,417246.953589285,https://en.wikipedia.org/wiki/Southport,Southport
https://id.parliament.uk/94yNfqFd,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/bXgY0doL,New_Addington,538234.254692227,162268.464989148,https://en.wikipedia.org/wiki/New_Addington,Croydon Central
https://id.parliament.uk/sDFgcg1A,Kent,588729.344280488,147995.925448973,https://en.wikipedia.org/wiki/Kent,Ashford
https://id.parliament.uk/sDFgcg1A,"River_Esk,_Dumfries_and_Galloway",335916.023540632,565698.943827033,"https://en.wikipedia.org/wiki/River_Esk,_Dumfries_and_Galloway",Penrith and The Border
https://id.parliament.uk/CzUVwTNK,"Walton,_Liverpool",336663.907030733,394450.369636996,"https://en.wikipedia.org/wiki/Walton,_Liverpool",Liverpool Walton
https://id.parliament.uk/dN7ONLkW,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/vHvUhq1r,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/JlwzWjhz,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/3t6tDURl,RAF_Scampton,496658.390480152,379960.631335718,https://en.wikipedia.org/wiki/RAF_Scampton,Gainsborough
https://id.parliament.uk/rJqjsB9m,Dartmoor,258455.285478706,76012.1758794776,https://en.wikipedia.org/wiki/Dartmoor,Torridge and West Devon
https://id.parliament.uk/Bi67XOSi,Hounslow,512974.190267233,175455.283371097,https://en.wikipedia.org/wiki/Hounslow,Feltham and Heston
https://id.parliament.uk/FD42dpdn,Rochdale,389511.461746492,412616.985369019,https://en.wikipedia.org/wiki/Rochdale,Rochdale
https://id.parliament.uk/FD42dpdn,Greater_Manchester,379534.990048353,400689.875569222,https://en.wikipedia.org/wiki/Greater_Manchester,Salford and Eccles
https://id.parliament.uk/Hx9ItEfM,Huddersfield,414654.452438747,416521.510993547,https://en.wikipedia.org/wiki/Huddersfield,Huddersfield
https://id.parliament.uk/Hx9ItEfM,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire,Morley and Outwood
https://id.parliament.uk/BSVG1JGl,West_Yorkshire,422078.707592887,428232.624283501,https://en.wikipedia.org/wiki/West_Yorkshire,Morley and Outwood
https://id.parliament.uk/4V9hwNZS,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds,Leeds Central
https://id.parliament.uk/4V9hwNZS,Leeds,430159.438640699,433562.472685,https://en.wikipedia.org/wiki/Leeds,Leeds Central
https://id.parliament.uk/DzAgu9lD,London_Borough_of_Hounslow,513898.567614975,175553.760504008,https://en.wikipedia.org/wiki/London_Borough_of_Hounslow,Brentford and Isleworth
https://id.parliament.uk/PFbLO7Cg,Shropshire,351575.321508783,302340.832927324,https://en.wikipedia.org/wiki/Shropshire,Shrewsbury and Atcham
https://id.parliament.uk/PFbLO7Cg,Telford,369881.047021915,308860.23219019,https://en.wikipedia.org/wiki/Telford,Telford
https://id.parliament.uk/PFbLO7Cg,Telford_and_Wrekin,370444.533964903,309358.593587556,https://en.wikipedia.org/wiki/Telford_and_Wrekin,Telford
https://id.parliament.uk/qOzSXUFv,"Newport,_Wales",330971.324872032,188222.787228213,"https://en.wikipedia.org/wiki/Newport,_Wales",Newport West
https://id.parliament.uk/qOzSXUFv,South_Wales,304460.821154443,199192.060258359,https://en.wikipedia.org/wiki/South_Wales,Cynon Valley
https://id.parliament.uk/seNbZM0g,Borough_of_Halton,350923.867881638,383377.193018265,https://en.wikipedia.org/wiki/Borough_of_Halton,Halton
https://id.parliament.uk/vhG5rIQW,North_West_England,351022.907713998,464601.625160025,https://en.wikipedia.org/wiki/North_West_England,Lancaster and Fleetwood
https://id.parliament.uk/vhG5rIQW,Yorkshire,400097.642679143,455996.50366397,https://en.wikipedia.org/wiki/Yorkshire,Skipton and Ripon
https://id.parliament.uk/vhG5rIQW,Humber,538740.556827834,407153.441365091,https://en.wikipedia.org/wiki/Humber,Louth and Horncastle
https://id.parliament.uk/vhG5rIQW,West_Midlands_(county),411411.203230902,289134.922194551,https://en.wikipedia.org/wiki/West_Midlands_(county),Birmingham Hodge Hill
https://id.parliament.uk/vhG5rIQW,East_Midlands,484024.605285748,343247.877209617,https://en.wikipedia.org/wiki/East_Midlands,Sleaford and North Hykeham
https://id.parliament.uk/vhG5rIQW,Ordnance_Survey,437245.623537528,115505.795207226,https://en.wikipedia.org/wiki/Ordnance_Survey,Romsey and Southampton North
https://id.parliament.uk/BV56zQkY,Catterick_Garrison,418155.861717604,498024.324446496,https://en.wikipedia.org/wiki/Catterick_Garrison,Richmond (Yorks)
https://id.parliament.uk/BV56zQkY,Bristol_Parkway_railway_station,362436.569274848,179548.087681925,https://en.wikipedia.org/wiki/Bristol_Parkway_railway_station,Filton and Bradley Stoke
https://id.parliament.uk/BV56zQkY,Bristol,358579.3512843,172906.059766189,https://en.wikipedia.org/wiki/Bristol,Bristol West
https://id.parliament.uk/BV56zQkY,RAF_Scampton,496658.390480152,379960.631335718,https://en.wikipedia.org/wiki/RAF_Scampton,Gainsborough
https://id.parliament.uk/BV56zQkY,Liverpool,334155.104944399,390534.559887168,https://en.wikipedia.org/wiki/Liverpool,Liverpool Riverside
https://id.parliament.uk/BV56zQkY,Cheadle_Hulme,387477.085995418,386599.478943484,https://en.wikipedia.org/wiki/Cheadle_Hulme,Cheadle
https://id.parliament.uk/V6A8MIiU,West_Lindsey,493290.448687008,384592.191649887,https://en.wikipedia.org/wiki/West_Lindsey,Gainsborough
https://id.parliament.uk/jOAA6FZ1,Pendennis_Castle,182350.995293746,31910.3459958276,https://en.wikipedia.org/wiki/Pendennis_Castle,Truro and Falmouth
https://id.parliament.uk/jOAA6FZ1,York,460461.998917685,451937.636643895,https://en.wikipedia.org/wiki/York,York Central
https://id.parliament.uk/xZr86Cdy,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/2P9kRevH,Shorncliffe_Army_Camp,619449.895901578,135387.726098711,https://en.wikipedia.org/wiki/Shorncliffe_Army_Camp,Folkestone and Hythe
https://id.parliament.uk/RsBWHZhK,RAF_Scampton,496658.390480152,379960.631335718,https://en.wikipedia.org/wiki/RAF_Scampton,Gainsborough
https://id.parliament.uk/cMCOLFof,Westmorland_General_Hospital,352448.025776465,490336.087214791,https://en.wikipedia.org/wiki/Westmorland_General_Hospital,Westmorland and Lonsdale
https://id.parliament.uk/ziWp0yYO,Hounslow,512974.190267233,175455.283371097,https://en.wikipedia.org/wiki/Hounslow,Feltham and Heston
https://id.parliament.uk/ziWp0yYO,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/mbQBQfpP,Romford,551165.066917717,188688.870861853,https://en.wikipedia.org/wiki/Romford,Romford
https://id.parliament.uk/fnymyYvY,Newcastle_upon_Tyne,425058.859830992,565113.403916087,https://en.wikipedia.org/wiki/Newcastle_upon_Tyne,Newcastle upon Tyne East
https://id.parliament.uk/fnymyYvY,North_East_England,408414.210557617,567277.265343636,https://en.wikipedia.org/wiki/North_East_England,Hexham
https://id.parliament.uk/MiH1TSED,Kettering,486999.904148394,278000.150502415,https://en.wikipedia.org/wiki/Kettering,Kettering
https://id.parliament.uk/MiH1TSED,Northamptonshire,479683.576956704,265662.016380164,https://en.wikipedia.org/wiki/Northamptonshire,Daventry
https://id.parliament.uk/OKf8HSYs,Geological_Society_of_London,529216.464785601,180525.058744949,https://en.wikipedia.org/wiki/Geological_Society_of_London,Cities of London and Westminster
https://id.parliament.uk/1WkmtmXy,East_Riding_of_Yorkshire,498617.678525376,447766.544339044,https://en.wikipedia.org/wiki/East_Riding_of_Yorkshire,Beverley and Holderness
https://id.parliament.uk/rmkLhn0Y,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/Jj6J4euo,Somerset,337078.372625607,133796.107961934,https://en.wikipedia.org/wiki/Somerset,Bridgwater and West Somerset
https://id.parliament.uk/Jj6J4euo,River_Cam,553523.85910939,274635.436095659,https://en.wikipedia.org/wiki/River_Cam,South East Cambridgeshire
https://id.parliament.uk/8iCkGALe,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
https://id.parliament.uk/wIVzptm9,BAE_Systems,486130.134286805,153440.201249352,https://en.wikipedia.org/wiki/BAE_Systems,Aldershot
https://id.parliament.uk/wgXHG6dc,Ofcom,532282.635983931,180493.890646352,https://en.wikipedia.org/wiki/Ofcom,Bermondsey and Old Southwark
https://id.parliament.uk/kAawa3BF,"River_Colne,_West_Yorkshire",417858.342253985,420457.467243022,"https://en.wikipedia.org/wiki/River_Colne,_West_Yorkshire",Huddersfield
https://id.parliament.uk/PH70j3SC,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth,Portsmouth South
https://id.parliament.uk/J0Cocza2,East_Worthing_and_Shoreham_(UK_Parliament_constituency),518009.209675204,103830.34603041,https://en.wikipedia.org/wiki/East_Worthing_and_Shoreham_(UK_Parliament_constituency),East Worthing and Shoreham
https://id.parliament.uk/J0Cocza2,Shoreham-by-Sea,521711.004556519,105250.564852907,https://en.wikipedia.org/wiki/Shoreham-by-Sea,East Worthing and Shoreham
https://id.parliament.uk/0PyOvacc,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth,Portsmouth South
https://id.parliament.uk/g4gI8dAw,London,530050.067316809,180360.858134408,https://en.wikipedia.org/wiki/London,Cities of London and Westminster
https://id.parliament.uk/g4gI8dAw,South_East_England,483757.021883079,156336.320785229,https://en.wikipedia.org/wiki/South_East_England,North East Hampshire
https://id.parliament.uk/tASf5N0w,Portsmouth,464413.884270061,101094.379827446,https://en.wikipedia.org/wiki/Portsmouth,Portsmouth South
https://id.parliament.uk/XzqajELq,Portland_Harbour,368592.20388595,76235.2474339968,https://en.wikipedia.org/wiki/Portland_Harbour,South Dorset
